Idiom,Sense,Idiomatic_Sent,Literal_Sent,Idiomatic_Label,Literal_Label
tear-jerking,something that evokes sadness,Chinese 's favourite movies have all been tear-jerking about people moving away from their families in order to find work .,Chinese 's favourite movies have all evoked sadness for people moving away from their families in order to find work .,O O O O O O B I I O O O O O O O O O O O O,O O O O O O B I I O O O O O O O O O O O O
tear-jerking,something that evokes sadness,Such tear-jerkers tend to make a lot of sense to people who have experienced these emotions in real life .,Such sad films or songs tend to make a lot of sense to people who have experienced these emotions in real life .,O B O O O O O O O O O O O O O O O O O O,O B I I I O O O O O O O O O O O O O O O O O O
walk out on,end a relationship with someone suddenly,Everyone was shocked when he walked out on his wife of fourteen years and their two beautiful children aged ten and seven .,Everyone was shocked when he left his wife of fourteen years and their two beautiful children aged ten and seven so suddenly .,O O O O O B I I O O O O O O O O O O O O O O O,O O O O O B O O O O O O O O O O O O O O I I O
walk out on,end a relationship with someone suddenly,"After having a bitter argument , Jose walked out on Anne without so much as a final goodbye .","After having a bitter argument , Jose left Anne without so much as a final goodbye .",O O O O O O O B I I O O O O O O O O O,O O O O O O O B O O O O O O O O O
walk out on,end a relationship with someone suddenly,"Upset over her husband 's drinking habits , she walked out on him , ending their three year old marriage .","Upset over her husband 's drinking habits , she quickly left him , ending their three year old marriage .",O O O O O O O O O B I I O O O O O O O O O,O O O O O O O O O B I O O O O O O O O O
walk out on,end a relationship with someone suddenly,"Her husband had walked out on her a year ago , but she still clung on to his belongings , hoping that someday he will return to her .","Her husband had suddenly left her a year ago , but she still clung on to his belongings , hoping that someday he will return to her .",O O O B I O O O O O O O O O O O O O O O O O O O O O O O O,O O O B I O O O O O O O O O O O O O O O O O O O O O O O
walk out on,end a relationship with someone suddenly,Mary walked out on Roy when she found out that he had been cheating on her right from the beginning of their relationship .,Mary was quick to leave Roy when she found out that he had been cheating on her right from the beginning of their relationship .,O B O O O O O O O O O O O O O O O O O O O O O O,O B I I I O O O O O O O O O O O O O O O O O O O O
walk out on,end a relationship with someone suddenly,He walked out on her when he realized that she was not serious about their relationship anymore .,He suddenly left her when he realized that she was not serious about their relationship anymore .,O B I I O O O O O O O O O O O O O O,O B I O O O O O O O O O O O O O O
walk out on,end a relationship with someone suddenly,"He realized that he had made a mistake when he had walked out on her , and knew that he would have to regret his indiscretion for the rest of his life .","He realized that he had made a mistake when he left her , and knew that he would have to regret his indiscretion for the rest of his life .",O O O O O O O O O O O B I I O O O O O O O O O O O O O O O O O O O,O O O O O O O O O O B O O O O O O O O O O O O O O O O O O O
walk out on,end a relationship with someone suddenly,"You have been together for so long , do n't walk out on him just like that , give your relationship another chance .","You have been together for so long , do n't leave him like that , give your relationship another chance .",O O O O O O O O O O B I I O I O O O O O O O O O,O O O O O O O O O O B O O O O O O O O O O
by the skin of your teeth,barely manage to do something,We managed to complete the project on time by the skin of our teeth .,We managed to complete the project on time just barely .,O O O O O O O O B O I I I I O,O O O O O O O O B I O
by the skin of your teeth,barely manage to do something,"After being chased by the police a long way , the criminal managed to escape by the skin of his teeth .","After being chased by the police a long way , the criminal cut it close but managed to escape .",O O O O O O O O O O O O O O O O O B I I I O,O O O O O O O O O O O O B I I I O O O O
by the skin of your teeth,barely manage to do something,He made the final cut off list of the university by the skin of his teeth .,He made the final cut off list of the university by a narrow margin .,O O O O O O O O O O O O B O I I O,O O O O O O O O O O O B I I O
by the skin of your teeth,barely manage to do something,I managed to pass the exam by the skin of my teeth .,I barely managed to pass the exam .,O O O O O O B O I I I I O,O B O O O O O O
by the skin of your teeth,barely manage to do something,"He slipped at the edge of the cliff but managed to hold on to a rock , and was saved by the skin of his teeth .","He slipped at the edge of the cliff but managed to hold on to a rock , and was saved by a narrow margin .",O O O O O O O O O O O O O O O O O O O O O O B O I I O,O O O O O O O O O O O O O O O O O O O O O O B I O
by the skin of your teeth,barely manage to do something,The team held on by the skin of their teeth to win the crucial match .,The team held on just barely to win the crucial match .,O O O O B O I I I I O O O O O O,O O O O B I O O O O O O
smack dab,precisely,We got our water balloons fully filled and threw smack dab at their heads .,We got our water balloons fully filled and threw precisely at their heads .,O O O O O O O O O B I O O O O,O O O O O O O O O B O O O O
smack dab,precisely,I accidentally lost my balance while stepping back and my elbow landed smack dab on her ribs .,I accidentally lost my balance while stepping back and my elbow landed right on her ribs .,O O O O O O O O O O O O B I O O O O,O O O O O O O O O O O O B O O O O
